Date,Electrical
2018-04-30 00:00:00+00:00,0.0
2018-05-01 00:00:00+00:00,0.0
2018-05-02 00:00:00+00:00,0.0
2018-05-03 00:00:00+00:00,0.0
2018-05-04 00:00:00+00:00,0.0
2018-05-05 00:00:00+00:00,0.0
2018-05-06 00:00:00+00:00,0.0
2018-05-07 00:00:00+00:00,0.0
2018-05-08 00:00:00+00:00,0.0
2018-05-09 00:00:00+00:00,0.0
2018-05-10 00:00:00+00:00,0.0
2018-05-11 00:00:00+00:00,0.0
2018-05-12 00:00:00+00:00,0.0
2018-05-13 00:00:00+00:00,0.0
2018-05-14 00:00:00+00:00,0.0
2018-05-15 00:00:00+00:00,0.0
2018-05-16 00:00:00+00:00,0.0
2018-05-17 00:00:00+00:00,0.0
2018-05-18 00:00:00+00:00,0.0
2018-05-19 00:00:00+00:00,0.0
2018-05-20 00:00:00+00:00,0.0
2018-05-21 00:00:00+00:00,0.0
2018-05-22 00:00:00+00:00,0.0
2018-05-23 00:00:00+00:00,0.0
2018-05-24 00:00:00+00:00,0.0
2018-05-29 00:00:00+00:00,251.74502487562188
2018-05-30 00:00:00+00:00,331.53481894150417
2018-05-31 00:00:00+00:00,364.58472222222224
2018-06-01 00:00:00+00:00,245.72291666666666
2018-06-02 00:00:00+00:00,29.176388888888887
2018-06-03 00:00:00+00:00,9.801388888888889
2018-06-04 00:00:00+00:00,339.29583333333335
2018-06-05 00:00:00+00:00,393.5798611111111
2018-06-06 00:00:00+00:00,313.5104166666667
2018-06-07 00:00:00+00:00,337.26944444444445
2018-06-08 00:00:00+00:00,351.45625
2018-06-09 00:00:00+00:00,35.53194444444444
2018-06-10 00:00:00+00:00,9.01875
2018-06-11 00:00:00+00:00,141.51597222222222
2018-06-12 00:00:00+00:00,116.44166666666666
2018-06-13 00:00:00+00:00,101.47152777777778
2018-06-14 00:00:00+00:00,113.24166666666666
2018-06-15 00:00:00+00:00,61.56458333333333
2018-06-16 00:00:00+00:00,18.789583333333333
2018-06-17 00:00:00+00:00,9.498611111111112
2018-06-18 00:00:00+00:00,161.18333333333334
2018-06-19 00:00:00+00:00,149.75833333333333
2018-06-20 00:00:00+00:00,185.3673611111111
2018-06-21 00:00:00+00:00,79.37569444444445
2018-06-22 00:00:00+00:00,92.86458333333333
2018-06-23 00:00:00+00:00,55.27291666666667
2018-06-24 00:00:00+00:00,8.854861111111111
2018-06-25 00:00:00+00:00,270.99444444444447
2018-06-26 00:00:00+00:00,367.61805555555554
2018-06-27 00:00:00+00:00,471.9840277777778
2018-06-28 00:00:00+00:00,475.11821974965227
2018-06-29 00:00:00+00:00,510.225
2018-06-30 00:00:00+00:00,163.01041666666666
2018-07-01 00:00:00+00:00,8.583333333333334
2018-07-02 00:00:00+00:00,263.4200278164117
2018-07-03 00:00:00+00:00,374.96666666666664
2018-07-04 00:00:00+00:00,350.73254189944134
2018-07-05 00:00:00+00:00,269.92569444444445
2018-07-06 00:00:00+00:00,310.6986111111111
2018-07-07 00:00:00+00:00,120.91458333333334
2018-07-08 00:00:00+00:00,9.296527777777778
2018-07-09 00:00:00+00:00,323.03333333333336
2018-07-10 00:00:00+00:00,295.74097222222224
2018-07-11 00:00:00+00:00,251.41960784313724
2018-07-16 00:00:00+00:00,15.554327808471454
2018-07-17 00:00:00+00:00,9.479861111111111
2018-07-18 00:00:00+00:00,9.306944444444444
2018-07-19 00:00:00+00:00,9.098611111111111
2018-07-20 00:00:00+00:00,9.825
2018-07-21 00:00:00+00:00,9.686805555555555
2018-07-22 00:00:00+00:00,9.700694444444444
2018-07-23 00:00:00+00:00,9.567361111111111
2018-07-24 00:00:00+00:00,9.296527777777778
2018-07-25 00:00:00+00:00,9.063888888888888
2018-07-26 00:00:00+00:00,315.5076388888889
2018-07-27 00:00:00+00:00,10.175694444444444
2018-07-28 00:00:00+00:00,9.772222222222222
2018-07-29 00:00:00+00:00,9.67986111111111
2018-07-30 00:00:00+00:00,9.477051460361613
2018-07-31 00:00:00+00:00,9.410416666666666
2018-08-01 00:00:00+00:00,9.30486111111111
2018-08-02 00:00:00+00:00,9.14861111111111
2018-08-03 00:00:00+00:00,9.065277777777778
2018-08-04 00:00:00+00:00,9.025694444444444
2018-08-05 00:00:00+00:00,9.044444444444444
2018-08-06 00:00:00+00:00,8.875694444444445
2018-08-07 00:00:00+00:00,9.66875
2018-08-08 00:00:00+00:00,3.554079696394687
2018-08-21 00:00:00+00:00,14.399717514124294
2018-08-22 00:00:00+00:00,9.577083333333333
2018-08-23 00:00:00+00:00,65.62361111111112
2018-08-24 00:00:00+00:00,9.452777777777778
2018-08-25 00:00:00+00:00,9.410416666666666
2018-08-26 00:00:00+00:00,9.366666666666667
2018-08-27 00:00:00+00:00,9.358333333333333
2018-08-28 00:00:00+00:00,9.247916666666667
2018-08-29 00:00:00+00:00,9.044444444444444
2018-08-30 00:00:00+00:00,8.88888888888889
2018-08-31 00:00:00+00:00,9.720138888888888
2018-09-01 00:00:00+00:00,8.897916666666667
2018-09-02 00:00:00+00:00,9.553472222222222
2018-09-03 00:00:00+00:00,9.38888888888889
2018-09-04 00:00:00+00:00,9.270138888888889
2018-09-05 00:00:00+00:00,9.169444444444444
2018-09-06 00:00:00+00:00,9.055555555555555
2018-09-07 00:00:00+00:00,8.214583333333334
2018-09-08 00:00:00+00:00,8.095138888888888
2018-09-09 00:00:00+00:00,9.10763888888889
2018-09-10 00:00:00+00:00,8.991666666666667
2018-09-11 00:00:00+00:00,8.909027777777778
2018-09-12 00:00:00+00:00,9.531944444444445
2018-09-13 00:00:00+00:00,9.28125
2018-09-14 00:00:00+00:00,9.096527777777778
2018-09-15 00:00:00+00:00,8.993055555555555
2018-09-16 00:00:00+00:00,9.813194444444445
2018-09-17 00:00:00+00:00,9.731944444444444
2018-09-18 00:00:00+00:00,9.680555555555555
2018-09-19 00:00:00+00:00,9.55625
2018-09-20 00:00:00+00:00,9.489583333333334
2018-09-21 00:00:00+00:00,9.315972222222221
2018-09-22 00:00:00+00:00,9.190972222222221
2018-09-23 00:00:00+00:00,9.065972222222221
2018-09-24 00:00:00+00:00,9.948611111111111
2018-09-25 00:00:00+00:00,8.920833333333333
2018-09-26 00:00:00+00:00,9.397222222222222
2018-09-27 00:00:00+00:00,9.003472222222221
2018-09-28 00:00:00+00:00,9.698611111111111
2018-09-29 00:00:00+00:00,10.386111111111111
2018-09-30 00:00:00+00:00,9.379166666666666
2018-10-01 00:00:00+00:00,8.20138888888889
2018-10-02 00:00:00+00:00,9.697222222222223
2018-10-03 00:00:00+00:00,9.380555555555556
2018-10-04 00:00:00+00:00,8.806115357887421
2018-10-05 00:00:00+00:00,9.284027777777778
2018-10-06 00:00:00+00:00,9.202083333333333
2018-10-07 00:00:00+00:00,9.678472222222222
2018-10-08 00:00:00+00:00,9.327083333333333
2018-10-09 00:00:00+00:00,9.98125
2018-10-10 00:00:00+00:00,9.609722222222222
2018-10-11 00:00:00+00:00,10.32638888888889
2018-10-12 00:00:00+00:00,10.374305555555555
2018-10-13 00:00:00+00:00,9.295833333333333
2018-10-14 00:00:00+00:00,10.200694444444444
2018-10-15 00:00:00+00:00,10.274305555555555
2018-10-16 00:00:00+00:00,10.38498957609451
2018-10-17 00:00:00+00:00,9.400694444444444
2018-10-18 00:00:00+00:00,10.3875
2018-10-19 00:00:00+00:00,9.389583333333333
2018-10-20 00:00:00+00:00,9.456944444444444
2018-10-21 00:00:00+00:00,10.3375
2018-10-22 00:00:00+00:00,10.046527777777778
2018-10-23 00:00:00+00:00,8.95138888888889
2018-10-24 00:00:00+00:00,8.854166666666666
2018-10-25 00:00:00+00:00,9.815277777777778
2018-10-26 00:00:00+00:00,9.722222222222221
2018-10-27 00:00:00+00:00,12.602777777777778
2018-10-28 00:00:00+00:00,14.671527777777778
2018-10-29 00:00:00+00:00,13.444444444444445
2018-10-30 00:00:00+00:00,9.590277777777779
2018-10-31 00:00:00+00:00,9.552777777777777
2018-11-01 00:00:00+00:00,14.090972222222222
2018-11-02 00:00:00+00:00,3.5880398671096345
2018-11-14 00:00:00+00:00,14.868940754039498
2018-11-15 00:00:00+00:00,9.378303198887343
2018-11-16 00:00:00+00:00,9.177777777777777
2018-11-17 00:00:00+00:00,8.991666666666667
2018-11-18 00:00:00+00:00,9.77361111111111
2018-11-19 00:00:00+00:00,9.641258741258742
2018-11-20 00:00:00+00:00,9.540084388185655
2018-11-21 00:00:00+00:00,9.535538353272344
2018-11-22 00:00:00+00:00,14.53211009174312
2018-11-23 00:00:00+00:00,15.045806906272022
2018-11-24 00:00:00+00:00,9.156821378340366
2018-11-25 00:00:00+00:00,15.259493670886076
2018-11-26 00:00:00+00:00,14.033075299085151
2018-11-27 00:00:00+00:00,9.725863284002818
2018-11-28 00:00:00+00:00,9.637130801687764
2018-11-29 00:00:00+00:00,9.369978858350951
2018-11-30 00:00:00+00:00,9.164672765657988
2018-12-01 00:00:00+00:00,9.066807313642757
2018-12-02 00:00:00+00:00,9.078059071729959
2018-12-03 00:00:00+00:00,9.208450704225353
2018-12-04 00:00:00+00:00,16.025298664792693
2018-12-05 00:00:00+00:00,13.39323467230444
2018-12-06 00:00:00+00:00,9.11338028169014
2018-12-07 00:00:00+00:00,8.893183415319747
2018-12-08 00:00:00+00:00,9.691549295774648
2018-12-09 00:00:00+00:00,9.415200562983815
2018-12-10 00:00:00+00:00,9.301966292134832
2018-12-11 00:00:00+00:00,9.239099859353024
2018-12-12 00:00:00+00:00,9.222535211267605
2018-12-13 00:00:00+00:00,9.156576200417536
2018-12-14 00:00:00+00:00,8.99236111111111
2018-12-15 00:00:00+00:00,9.759722222222223
2018-12-16 00:00:00+00:00,9.440277777777778
2018-12-17 00:00:00+00:00,9.2625
2018-12-18 00:00:00+00:00,9.192361111111111
2018-12-19 00:00:00+00:00,9.046527777777778
2018-12-20 00:00:00+00:00,9.835416666666667
2018-12-21 00:00:00+00:00,9.744444444444444
2018-12-22 00:00:00+00:00,9.620138888888889
2018-12-23 00:00:00+00:00,9.584027777777777
2018-12-24 00:00:00+00:00,9.628472222222221
2018-12-25 00:00:00+00:00,9.697916666666666
2018-12-26 00:00:00+00:00,9.80625
2018-12-27 00:00:00+00:00,9.76388888888889
2018-12-28 00:00:00+00:00,9.61064425770308
2018-12-29 00:00:00+00:00,9.509142053445851
2018-12-30 00:00:00+00:00,9.488748241912798
2018-12-31 00:00:00+00:00,9.288732394366198
2019-01-01 00:00:00+00:00,9.270422535211267
2019-01-02 00:00:00+00:00,9.18424753867792
2019-01-03 00:00:00+00:00,9.114004222378606
2019-01-04 00:00:00+00:00,9.05
2019-01-05 00:00:00+00:00,8.925457102672292
2019-01-06 00:00:00+00:00,8.881606765327696
2019-01-07 00:00:00+00:00,9.976090014064697
2019-01-08 00:00:00+00:00,9.163969035890219
2019-01-09 00:00:00+00:00,9.174703004891684
2019-01-10 00:00:00+00:00,9.09596662030598
2019-01-11 00:00:00+00:00,8.897916666666667
2019-01-12 00:00:00+00:00,9.763194444444444
2019-01-13 00:00:00+00:00,9.89861111111111
2019-01-14 00:00:00+00:00,8.859027777777778
2019-01-15 00:00:00+00:00,9.751388888888888
2019-01-16 00:00:00+00:00,10.177777777777777
2019-01-17 00:00:00+00:00,15.806944444444444
2019-01-18 00:00:00+00:00,13.603472222222223
2019-01-19 00:00:00+00:00,13.710416666666667
2019-01-20 00:00:00+00:00,9.641666666666667
2019-01-21 00:00:00+00:00,15.688194444444445
2019-01-22 00:00:00+00:00,15.442361111111111
2019-01-23 00:00:00+00:00,14.775280898876405
2019-01-24 00:00:00+00:00,9.503171247357294
2019-01-25 00:00:00+00:00,9.32371569317382
2019-01-26 00:00:00+00:00,9.030281690140844
2019-01-27 00:00:00+00:00,14.849401829697396
2019-01-28 00:00:00+00:00,14.468684025334271
2019-01-29 00:00:00+00:00,16.161857846586912
2019-01-30 00:00:00+00:00,16.343420126671358
2019-01-31 00:00:00+00:00,16.224331926863574
2019-02-01 00:00:00+00:00,16.31926863572433
2019-02-02 00:00:00+00:00,15.17030260380014
2019-02-03 00:00:00+00:00,14.280281690140844
2019-02-04 00:00:00+00:00,9.753867791842476
2019-02-05 00:00:00+00:00,11.614356087262491
2019-02-06 00:00:00+00:00,9.79140239605356
2019-02-07 00:00:00+00:00,14.061884669479607
2019-02-08 00:00:00+00:00,9.80295566502463
2019-02-09 00:00:00+00:00,9.92605633802817
2019-02-10 00:00:00+00:00,14.352320675105485
2019-02-11 00:00:00+00:00,9.185080928923293
2019-02-12 00:00:00+00:00,9.116901408450705
2019-02-13 00:00:00+00:00,9.047116736990155
2019-02-14 00:00:00+00:00,8.747361013370865
2019-02-15 00:00:00+00:00,9.698887343532684
2019-02-16 00:00:00+00:00,9.740972222222222
2019-02-17 00:00:00+00:00,9.69375
2019-02-18 00:00:00+00:00,9.441666666666666
2019-02-19 00:00:00+00:00,9.304166666666667
2019-02-20 00:00:00+00:00,9.347222222222221
2019-02-21 00:00:00+00:00,9.118055555555555
2019-02-22 00:00:00+00:00,8.835416666666667
2019-02-23 00:00:00+00:00,9.709722222222222
2019-02-24 00:00:00+00:00,9.703472222222222
2019-02-25 00:00:00+00:00,9.545833333333333
2019-02-26 00:00:00+00:00,9.552777777777777
2019-02-27 00:00:00+00:00,9.628472222222221
2019-02-28 00:00:00+00:00,9.38888888888889
