Date,C02,Energy,RAT
2018-04-10 00:00:00+00:00,518.1387341166652,5.46046511627907,15.66622633601344
2018-04-11 00:00:00+00:00,490.87361645168727,12.5125,16.0963569952382
2018-04-12 00:00:00+00:00,465.4735386530558,12.571527777777778,16.09108790225453
2018-04-13 00:00:00+00:00,452.9622784508599,12.073611111111111,16.695384970638486
2018-04-14 00:00:00+00:00,441.32906521691217,15.793055555555556,16.58432252407074
2018-04-15 00:00:00+00:00,432.9190074496799,17.375,16.87974609798855
2018-04-16 00:00:00+00:00,448.65957432752214,16.15921787709497,17.535647540119108
2018-04-17 00:00:00+00:00,485.6444960292247,16.170850767085078,17.564895879939677
2018-04-18 00:00:00+00:00,464.6463350507948,15.390972222222222,16.100957295629712
2018-04-19 00:00:00+00:00,500.0785118950738,15.748611111111112,16.50092565086153
2018-04-20 00:00:00+00:00,457.4913976457384,17.135416666666668,16.17608167131742
2018-04-21 00:00:00+00:00,444.4324562496609,16.314583333333335,15.545664415756862
2018-04-22 00:00:00+00:00,436.6042726516724,16.575,15.326955585347282
2018-04-23 00:00:00+00:00,441.84865256415475,9.49375,15.238090314467748
2018-04-24 00:00:00+00:00,439.7295398712158,9.160416666666666,15.741583431429333
2018-04-25 00:00:00+00:00,524.0773562325371,12.190972222222221,18.478284791443084
2018-04-26 00:00:00+00:00,470.1821283764309,16.022916666666667,20.069896227783627
2018-04-27 00:00:00+00:00,443.79518449571395,14.621527777777779,20.45669532087114
2018-04-28 00:00:00+00:00,428.6466949250963,15.113888888888889,20.530278346273633
2018-04-29 00:00:00+00:00,440.0181825213962,16.134027777777778,19.59507329861323
2018-04-30 00:00:00+00:00,460.5591159184774,13.722222222222221,17.154211407237582
2018-05-01 00:00:00+00:00,459.4043438805474,9.88263888888889,18.463870992925433
2018-05-02 00:00:00+00:00,507.99982844458685,9.3125,20.764753454261356
2018-05-03 00:00:00+00:00,462.3519181145562,9.543055555555556,20.40458563566208
2018-05-04 00:00:00+00:00,439.1461147096422,10.277777777777779,20.48102563884523
2018-05-05 00:00:00+00:00,437.6338954077827,13.100694444444445,21.34739720688926
2018-05-06 00:00:00+00:00,438.86446204715304,11.649305555555555,19.913395267062718
2018-05-07 00:00:00+00:00,442.0782458411323,9.489583333333334,18.46924182573954
2018-05-08 00:00:00+00:00,461.70033338334827,9.427083333333334,19.0356924533844
2018-05-09 00:00:00+00:00,472.3792495727539,9.239583333333334,21.295852733982933
2018-05-10 00:00:00+00:00,441.6811003155178,11.256944444444445,21.11456877655453
2018-05-11 00:00:00+00:00,435.4264539082845,15.397916666666667,21.493281382984584
2018-05-12 00:00:00+00:00,434.397811571757,15.72638888888889,21.214227889643777
2018-05-13 00:00:00+00:00,429.1809694925944,13.770833333333334,19.994943706194558
2018-05-14 00:00:00+00:00,441.08875423007544,15.00625,17.943155074119566
2018-05-15 00:00:00+00:00,446.13310131496854,14.9125,19.150498433907828
2018-05-16 00:00:00+00:00,444.7422142452664,15.71875,20.69866969982783
2018-05-17 00:00:00+00:00,453.6971071879069,15.635416666666666,21.394858600033654
2018-05-18 00:00:00+00:00,451.4908340242174,11.65625,21.441573009226058
2018-05-19 00:00:00+00:00,444.71239151424834,12.770833333333334,21.75088325076633
2018-05-20 00:00:00+00:00,444.3138820224338,13.71875,19.374137025409276
2018-05-21 00:00:00+00:00,442.9319100909763,12.714583333333334,18.202512917253706
2018-05-22 00:00:00+00:00,441.8542154312134,16.239583333333332,19.981087622377608
2018-05-23 00:00:00+00:00,447.8985041339336,15.472550382209867,20.301069146978765
2018-05-24 00:00:00+00:00,450.4122296928179,16.084158415841586,18.103107575142737
2018-05-29 00:00:00+00:00,452.30537592851516,16.47109471094711,22.500596305687637
2018-05-30 00:00:00+00:00,458.3544223573473,15.439583333333333,20.913405193222893
2018-05-31 00:00:00+00:00,470.3258926179674,14.960416666666667,21.102215164237553
2018-06-01 00:00:00+00:00,465.50835935804577,12.019444444444444,19.03142834107081
2018-06-02 00:00:00+00:00,454.57424969143335,9.375694444444445,18.187041068077086
2018-06-03 00:00:00+00:00,446.07391961415607,9.288194444444445,20.840805923938753
2018-06-04 00:00:00+00:00,464.41076229943167,11.872222222222222,21.441555437776778
2018-06-05 00:00:00+00:00,454.68797397613525,14.480555555555556,21.19170695145925
2018-06-06 00:00:00+00:00,457.8279162724813,10.10625,20.946695392661624
2018-06-07 00:00:00+00:00,464.3735698064168,9.785416666666666,20.1953588075108
2018-06-08 00:00:00+00:00,461.9837202707926,9.736805555555556,18.829574700196584
2018-06-09 00:00:00+00:00,446.4560392379761,15.042361111111111,19.9417596883244
2018-06-10 00:00:00+00:00,430.74614109463164,15.658333333333333,20.58629976246092
2018-06-11 00:00:00+00:00,456.6175137201945,16.09861111111111,21.78494017653995
2018-06-12 00:00:00+00:00,460.8612222459581,15.545833333333333,22.447280535433027
2018-06-13 00:00:00+00:00,468.71985416412355,15.86111111111111,22.2890690141254
2018-06-14 00:00:00+00:00,463.2986133363512,16.520138888888887,22.87783063782586
2018-06-15 00:00:00+00:00,456.5663870069716,16.085416666666667,22.706253924634723
2018-06-16 00:00:00+00:00,949.9616750081381,16.176388888888887,20.016495908631217
2018-06-17 00:00:00+00:00,614.0516191270616,16.300694444444446,20.367793089813656
2018-06-18 00:00:00+00:00,457.02125142415366,14.813888888888888,21.064251919587452
2018-06-19 00:00:00+00:00,468.44794493781194,11.60138888888889,21.25495250225067
2018-06-20 00:00:00+00:00,466.56092321607804,13.760416666666666,21.21166753106647
