Date,C02,Energy,RAT
2018-04-30 00:00:00+00:00,460.2258311723767,14.25059029885988,17.172932645694402
2018-05-31 00:00:00+00:00,450.0525456230289,13.054862249484428,20.240927539644094
2018-06-30 00:00:00+00:00,482.04944040095444,11.843117736932266,21.006491124560984
2018-07-31 00:00:00+00:00,440.362274676719,0.0,22.52056912022109
2018-08-31 00:00:00+00:00,429.16409334751074,0.0,21.571677514884968
2018-09-30 00:00:00+00:00,570.9482605291296,61.79800925925926,21.548439373837578
2018-10-31 00:00:00+00:00,683.9277152056292,199.2407589945786,19.14061327902261
2018-11-30 00:00:00+00:00,740.1381353372875,79.50071045153142,20.66917109707759
2018-12-31 00:00:00+00:00,522.3288974820506,11.023076061386805,20.215323608234346
2019-01-31 00:00:00+00:00,647.3508617979419,9.423148459383754,20.42889549349403
2019-02-28 00:00:00+00:00,579.7286128187936,10.328249007936508,20.054851425072503
