date,co2,humidity,light,pir,temperature
2013-08-26 13:36:55,327.0,54.36,4.0,0.0,23.68
2013-08-26 13:39:04,331.0,54.39,3.0,0.0,23.69
2013-08-26 14:31:45,337.0,54.45,3.0,0.0,23.7
2013-08-26 15:26:34,338.0,53.88,4.0,0.0,23.7
2013-08-26 16:09:54,337.0,53.57,4.0,0.0,23.7
2013-08-26 16:13:39,350.0,53.57,35.0,30.0,23.69
2013-08-26 16:13:44,350.0,53.57,36.0,30.0,23.7
2013-08-26 16:13:59,343.0,53.57,39.0,30.0,23.7
2013-08-26 16:14:34,347.0,53.6,43.0,30.0,23.7
2013-08-26 16:38:14,371.0,53.44,37.0,30.0,23.77
2013-08-26 16:38:24,371.0,53.47,37.0,30.0,23.78
2013-08-26 16:38:34,372.0,53.47,38.0,29.0,23.78
2013-08-26 16:38:44,374.0,53.51,38.0,28.0,23.78
2013-08-26 16:38:54,375.0,53.51,38.0,27.0,23.78
2013-08-26 16:39:04,376.0,53.51,39.0,26.0,23.77
2013-08-26 16:39:14,377.0,53.51,38.0,25.0,23.78
2013-08-26 16:39:24,385.0,53.51,38.0,24.0,23.78
2013-08-26 16:39:34,382.0,53.51,38.0,23.0,23.78
2013-08-26 16:39:44,380.0,53.51,40.0,22.0,23.78
2013-08-26 16:39:54,380.0,53.51,39.0,21.0,23.77
2013-08-26 16:40:04,384.0,53.51,39.0,20.0,23.77
2013-08-26 16:40:14,394.0,53.51,39.0,19.0,23.77
2013-08-26 16:40:24,391.0,53.51,40.0,18.0,23.77
2013-08-26 16:40:34,383.0,53.51,39.0,17.0,23.78
2013-08-26 16:40:44,392.0,53.51,38.0,16.0,23.76
2013-08-26 16:40:54,392.0,53.51,40.0,15.0,23.78
2013-08-26 16:41:04,380.0,53.51,40.0,14.0,23.77
2013-08-26 16:41:14,374.0,53.51,39.0,13.0,23.78
2013-08-26 16:41:24,374.0,53.51,39.0,12.0,23.77
2013-08-26 16:41:34,374.0,53.51,40.0,11.0,23.78
2013-08-26 16:41:44,382.0,53.51,38.0,10.0,23.77
2013-08-26 16:41:54,379.0,53.47,38.0,9.0,23.78
2013-08-26 16:42:14,372.0,53.51,38.0,7.0,23.78
2013-08-26 16:42:24,376.0,53.51,40.0,6.0,23.78
2013-08-26 16:42:34,375.0,53.51,39.0,5.0,23.78
2013-08-26 16:42:44,375.0,53.47,40.0,4.0,23.78
2013-08-26 16:42:54,370.0,53.47,39.0,3.0,23.79
2013-08-26 16:43:04,374.0,53.47,38.0,2.0,23.78
2013-08-26 16:43:14,374.0,53.47,39.0,1.0,23.79
2013-08-26 16:43:24,379.0,53.47,39.0,0.0,23.8
2013-08-26 16:43:34,375.0,53.47,39.0,0.0,23.79
2013-08-26 16:43:44,371.0,53.47,38.0,0.0,23.78
2013-08-26 16:43:54,365.0,53.47,39.0,0.0,23.78
2013-08-26 16:44:04,371.0,53.47,39.0,0.0,23.78
2013-08-26 16:44:19,377.0,53.47,37.0,30.0,23.8
2013-08-26 16:45:24,393.0,53.47,38.0,30.0,23.8
2013-08-26 16:45:59,385.0,53.47,38.0,30.0,23.79
2013-08-26 16:46:59,382.0,53.47,38.0,30.0,23.8
2013-08-26 16:47:14,385.0,53.51,36.0,30.0,23.8
2013-08-26 16:47:19,387.0,53.51,38.0,30.0,23.8
2013-08-26 16:47:24,388.0,53.47,37.0,30.0,23.8
2013-08-26 16:48:44,406.0,53.54,38.0,30.0,23.8
2013-08-26 16:48:54,405.0,53.54,38.0,30.0,23.81
2013-08-26 16:49:24,413.0,53.54,39.0,30.0,23.81
2013-08-26 16:51:09,422.0,53.63,38.0,30.0,23.84
2013-08-26 16:51:19,432.0,53.63,38.0,29.0,23.83
2013-08-26 16:51:24,433.0,53.63,39.0,30.0,23.83
2013-08-26 16:51:34,430.0,53.63,38.0,30.0,23.83
2013-08-26 16:51:39,434.0,53.63,40.0,30.0,23.83
2013-08-26 16:51:44,428.0,53.63,39.0,30.0,23.84
2013-08-26 16:52:04,435.0,53.66,39.0,30.0,23.83
2013-08-26 16:52:39,444.0,53.7,38.0,30.0,23.84
2013-08-26 16:52:44,454.0,53.7,38.0,30.0,23.84
2013-08-26 16:53:14,452.0,53.7,38.0,30.0,23.84
2013-08-26 16:53:39,452.0,53.73,40.0,30.0,23.85
2013-08-26 16:53:59,455.0,53.76,40.0,30.0,23.85
2013-08-26 16:54:04,465.0,53.76,39.0,30.0,23.85
2013-08-26 16:54:29,447.0,53.76,39.0,30.0,23.86
2013-08-26 16:54:44,462.0,53.79,39.0,30.0,23.87
2013-08-26 16:54:54,476.0,53.76,40.0,30.0,23.86
2013-08-26 16:55:24,467.0,53.76,38.0,30.0,23.88
2013-08-26 16:55:29,476.0,53.76,39.0,30.0,23.87
2013-08-26 16:55:34,484.0,53.76,38.0,30.0,23.88
2013-08-26 16:55:49,476.0,53.76,40.0,30.0,23.88
2013-08-26 16:56:04,473.0,53.76,39.0,30.0,23.88
2013-08-26 16:56:14,467.0,53.76,39.0,30.0,23.88
2013-08-26 16:56:29,473.0,53.76,39.0,30.0,23.88
2013-08-26 16:56:49,470.0,53.76,39.0,30.0,23.88
2013-08-26 16:57:09,488.0,53.76,40.0,30.0,23.88
2013-08-26 16:58:59,491.0,53.73,40.0,30.0,23.91
2013-08-26 16:59:04,492.0,53.73,40.0,30.0,23.91
2013-08-26 16:59:09,492.0,53.7,39.0,30.0,23.91
2013-08-26 16:59:19,494.0,53.73,40.0,30.0,23.9
2013-08-26 16:59:29,499.0,53.73,40.0,30.0,23.91
2013-08-26 17:00:54,503.0,53.79,40.0,30.0,23.93
2013-08-26 17:01:04,516.0,53.76,42.0,29.0,23.92
2013-08-26 17:01:14,514.0,53.82,39.0,28.0,23.92
2013-08-26 17:01:24,505.0,53.82,42.0,27.0,23.93
2013-08-26 17:01:34,504.0,53.82,39.0,26.0,23.93
2013-08-26 17:01:49,516.0,53.82,40.0,30.0,23.93
2013-08-26 17:01:59,516.0,53.85,41.0,30.0,23.93
2013-08-26 17:02:09,511.0,53.85,42.0,30.0,23.93
2013-08-26 17:02:44,515.0,53.88,38.0,30.0,23.93
2013-08-26 17:02:59,524.0,53.88,38.0,30.0,23.94
2013-08-26 17:03:09,529.0,53.88,39.0,30.0,23.94
2013-08-26 17:03:14,531.0,53.88,40.0,30.0,23.94
2013-08-26 17:03:34,532.0,53.88,40.0,30.0,23.94
2013-08-26 17:03:54,534.0,53.92,40.0,30.0,23.94
2013-08-26 17:04:29,529.0,53.92,39.0,30.0,23.94
2013-08-26 17:05:09,548.0,53.92,41.0,30.0,23.95
2013-08-26 17:05:14,553.0,53.92,39.0,30.0,23.95
2013-08-26 17:05:39,539.0,53.92,40.0,30.0,23.96
2013-08-26 17:05:44,544.0,53.95,40.0,30.0,23.96
2013-08-26 17:05:49,539.0,53.95,40.0,30.0,23.95
2013-08-26 17:05:54,550.0,53.95,39.0,30.0,23.96
2013-08-26 17:07:05,561.0,53.95,40.0,30.0,23.97
2013-08-26 17:07:34,561.0,53.95,40.0,30.0,23.97
2013-08-26 17:07:49,572.0,53.95,38.0,30.0,23.98
2013-08-26 17:08:44,558.0,53.92,40.0,30.0,23.98
2013-08-26 17:10:04,569.0,53.88,39.0,30.0,23.99
2013-08-26 17:10:09,553.0,53.92,40.0,30.0,23.99
2013-08-26 17:10:19,555.0,53.92,41.0,29.0,24.0
2013-08-26 17:10:34,567.0,53.95,40.0,30.0,23.99
2013-08-26 17:10:49,566.0,53.95,39.0,30.0,23.99
2013-08-26 17:17:19,631.0,54.04,39.0,30.0,24.03
2013-08-26 17:18:14,633.0,54.07,39.0,30.0,24.02
2013-08-26 17:18:29,633.0,54.07,40.0,30.0,24.02
2013-08-26 17:18:39,640.0,54.07,39.0,29.0,24.04
2013-08-26 17:19:34,638.0,54.1,39.0,30.0,24.04
2013-08-26 17:19:44,649.0,54.07,39.0,30.0,24.04
2013-08-26 17:20:09,641.0,54.1,40.0,30.0,24.03
2013-08-26 17:20:19,644.0,54.07,40.0,30.0,24.04
2013-08-26 17:20:29,638.0,54.1,41.0,30.0,24.04
2013-08-26 17:20:49,648.0,54.1,38.0,30.0,24.04
2013-08-26 17:20:59,643.0,54.1,40.0,30.0,24.04
2013-08-26 17:21:09,641.0,54.14,39.0,30.0,24.04
2013-08-26 17:21:35,638.0,54.14,41.0,30.0,24.04
2013-08-26 17:21:49,633.0,54.14,39.0,30.0,24.04
2013-08-26 17:22:39,664.0,54.17,40.0,30.0,24.03
2013-08-26 17:23:19,649.0,54.2,37.0,30.0,24.06
2013-08-26 17:23:34,664.0,54.2,39.0,30.0,24.04
2013-08-26 17:23:44,672.0,54.23,39.0,30.0,24.04
2013-08-26 17:23:59,679.0,54.2,40.0,30.0,24.05
2013-08-26 17:24:04,679.0,54.23,41.0,30.0,24.04
2013-08-26 17:24:09,684.0,54.23,40.0,30.0,24.06
2013-08-26 17:24:29,675.0,54.23,39.0,30.0,24.05
2013-08-26 17:24:59,663.0,54.23,40.0,30.0,24.05
2013-08-26 17:25:04,673.0,54.2,39.0,30.0,24.05
2013-08-26 17:25:34,680.0,54.23,40.0,30.0,24.05
2013-08-26 17:25:44,671.0,54.23,39.0,29.0,24.05
2013-08-26 17:28:04,699.0,54.26,39.0,30.0,24.07
2013-08-26 17:28:24,689.0,54.26,40.0,30.0,24.07
2013-08-26 17:28:34,691.0,54.29,39.0,30.0,24.07
2013-08-26 17:28:44,687.0,54.26,40.0,30.0,24.07
2013-08-26 17:29:09,700.0,54.29,40.0,30.0,24.08
2013-08-26 17:29:39,699.0,54.29,40.0,30.0,24.07
2013-08-26 17:34:09,716.0,54.2,40.0,30.0,24.1
2013-08-26 17:34:19,717.0,54.2,40.0,29.0,24.1
2013-08-26 17:34:24,732.0,54.2,39.0,30.0,24.1
2013-08-26 17:35:24,695.0,54.17,41.0,30.0,24.1
2013-08-26 17:35:29,708.0,54.17,40.0,30.0,24.1
2013-08-26 17:35:59,699.0,54.17,39.0,30.0,24.11
2013-08-26 17:36:24,695.0,54.17,38.0,30.0,24.1
2013-08-26 17:36:34,705.0,54.14,41.0,29.0,24.1
2013-08-26 17:36:39,713.0,54.17,39.0,30.0,24.1
2013-08-26 17:36:44,712.0,54.14,41.0,30.0,24.1
2013-08-26 17:36:54,720.0,54.14,41.0,29.0,24.11
2013-08-26 17:37:29,712.0,54.14,40.0,30.0,24.11
2013-08-26 17:38:04,699.0,54.14,41.0,30.0,24.11
2013-08-26 17:39:04,764.0,54.17,40.0,30.0,24.11
2013-08-26 17:39:09,766.0,54.17,40.0,30.0,24.12
2013-08-26 17:39:19,742.0,54.17,38.0,29.0,24.11
2013-08-26 17:39:24,739.0,54.14,40.0,30.0,24.12
2013-08-26 17:39:49,739.0,54.17,40.0,30.0,24.12
2013-08-26 17:39:54,731.0,54.14,39.0,30.0,24.12
2013-08-26 17:40:29,703.0,54.14,39.0,30.0,24.1
2013-08-26 17:41:09,716.0,54.14,40.0,30.0,24.13
2013-08-26 17:41:24,716.0,54.14,39.0,30.0,24.12
2013-08-26 17:42:54,723.0,54.1,40.0,30.0,24.13
2013-08-26 17:43:19,722.0,54.07,40.0,30.0,24.13
2013-08-26 17:43:24,729.0,54.07,40.0,30.0,24.13
2013-08-26 17:44:19,707.0,54.07,40.0,30.0,24.14
2013-08-26 17:44:24,716.0,54.07,39.0,30.0,24.13
2013-08-26 17:44:29,711.0,54.07,40.0,30.0,24.13
2013-08-26 17:44:59,713.0,54.07,39.0,30.0,24.13
2013-08-26 17:45:09,722.0,54.04,40.0,29.0,24.14
2013-08-26 17:45:19,723.0,54.07,39.0,28.0,24.13
2013-08-26 17:45:29,717.0,54.04,39.0,27.0,24.14
2013-08-26 17:45:39,712.0,54.04,40.0,26.0,24.14
2013-08-26 17:45:49,711.0,54.04,40.0,25.0,24.13
2013-08-26 17:45:59,727.0,54.04,40.0,30.0,24.15
2013-08-26 17:46:09,728.0,54.04,39.0,29.0,24.14
2013-08-26 17:47:39,721.0,54.01,40.0,30.0,24.14
2013-08-26 17:47:49,728.0,54.01,37.0,30.0,24.15
2013-08-26 17:47:59,722.0,54.04,40.0,29.0,24.15
2013-08-26 17:48:09,718.0,54.01,41.0,28.0,24.14
2013-08-26 17:48:44,731.0,54.01,39.0,30.0,24.15
2013-08-26 17:49:04,723.0,54.01,41.0,30.0,24.14
2013-08-26 17:49:54,732.0,54.01,39.0,30.0,24.14
2013-08-26 17:50:37,729.0,53.98,39.0,30.0,24.15
2013-08-26 17:50:59,721.0,54.01,40.0,30.0,24.14
2013-08-26 17:51:04,710.0,53.98,39.0,30.0,24.14
2013-08-26 17:51:39,738.0,54.01,39.0,30.0,24.16
2013-08-26 17:51:54,731.0,53.98,39.0,30.0,24.16
2013-08-26 17:52:14,716.0,54.01,40.0,30.0,24.16
2013-08-26 17:52:24,711.0,53.98,39.0,29.0,24.16
2013-08-26 17:52:34,728.0,53.98,40.0,28.0,24.16
2013-08-26 17:52:44,719.0,53.98,40.0,27.0,24.16
2013-08-26 17:52:54,728.0,53.98,41.0,26.0,24.16
2013-08-26 17:53:04,727.0,53.98,41.0,25.0,24.17
2013-08-26 17:53:14,731.0,53.98,39.0,24.0,24.17
2013-08-26 17:53:24,738.0,53.98,40.0,23.0,24.16
2013-08-26 17:53:59,737.0,53.98,39.0,30.0,24.16
2013-08-26 17:54:09,731.0,53.98,39.0,29.0,24.16
2013-08-26 17:54:19,739.0,53.95,38.0,28.0,24.17
2013-08-26 17:54:29,742.0,53.95,39.0,27.0,24.17
2013-08-26 17:54:39,739.0,53.98,40.0,30.0,24.16
2013-08-26 17:54:49,742.0,53.98,40.0,30.0,24.17
2013-08-26 17:54:54,740.0,53.95,41.0,30.0,24.17
2013-08-26 17:54:59,733.0,53.95,39.0,30.0,24.16
2013-08-26 17:59:19,732.0,53.88,39.0,30.0,24.18
2013-08-26 17:59:59,742.0,53.88,39.0,30.0,24.19
2013-08-26 18:00:09,742.0,53.92,40.0,29.0,24.18
2013-08-26 18:00:14,745.0,53.92,40.0,30.0,24.18
2013-08-26 18:00:59,742.0,53.88,40.0,30.0,24.17
2013-08-26 18:01:19,742.0,53.88,40.0,30.0,24.19
2013-08-26 18:02:04,750.0,53.85,40.0,30.0,24.19
2013-08-26 18:02:34,740.0,53.82,40.0,30.0,24.19
2013-08-26 18:02:39,733.0,53.82,39.0,30.0,24.19
2013-08-26 18:02:49,739.0,53.85,38.0,29.0,24.18
2013-08-26 18:02:59,735.0,53.82,40.0,30.0,24.18
2013-08-26 18:03:09,748.0,53.85,40.0,29.0,24.19
2013-08-26 18:03:19,748.0,53.82,40.0,28.0,24.2
2013-08-26 18:03:29,760.0,53.82,41.0,27.0,24.19
2013-08-26 18:03:39,755.0,53.82,42.0,26.0,24.19
2013-08-26 18:04:04,738.0,53.82,39.0,30.0,24.2
2013-08-26 18:04:14,731.0,53.82,39.0,30.0,24.19
2013-08-26 18:04:24,731.0,53.82,38.0,29.0,24.2
2013-08-26 18:04:29,735.0,53.82,40.0,30.0,24.19
2013-08-26 18:04:59,739.0,53.82,39.0,30.0,24.2
2013-08-26 18:05:09,733.0,53.82,39.0,29.0,24.2
2013-08-26 18:05:19,755.0,53.82,41.0,30.0,24.2
2013-08-26 18:06:19,760.0,53.82,41.0,30.0,24.21
2013-08-26 18:06:24,758.0,53.82,37.0,30.0,24.22
2013-08-26 18:06:39,761.0,53.82,40.0,30.0,24.22
2013-08-26 18:06:49,758.0,53.82,41.0,29.0,24.21
2013-08-26 18:06:59,766.0,53.82,41.0,28.0,24.21
2013-08-26 18:07:09,764.0,53.82,41.0,27.0,24.21
2013-08-26 18:07:39,755.0,53.79,42.0,30.0,24.21
2013-08-26 18:07:44,766.0,53.82,40.0,30.0,24.22
2013-08-26 18:07:49,760.0,53.82,42.0,30.0,24.22
2013-08-26 18:08:14,748.0,53.79,40.0,30.0,24.22
2013-08-26 18:08:19,750.0,53.79,40.0,30.0,24.22
2013-08-26 18:08:24,750.0,53.82,39.0,30.0,24.21
2013-08-26 18:08:34,769.0,53.79,41.0,29.0,24.21
2013-08-26 18:08:44,750.0,53.76,40.0,28.0,24.22
2013-08-26 18:08:54,742.0,53.79,40.0,27.0,24.23
2013-08-26 18:09:04,758.0,53.79,40.0,26.0,24.23
2013-08-26 18:09:14,769.0,53.79,40.0,25.0,24.22
2013-08-26 18:09:24,769.0,53.79,41.0,24.0,24.24
2013-08-26 18:09:34,765.0,53.79,40.0,23.0,24.23
2013-08-26 18:09:44,761.0,53.76,40.0,22.0,24.22
2013-08-26 18:09:54,761.0,53.76,41.0,21.0,24.23
2013-08-26 18:10:04,759.0,53.76,40.0,20.0,24.23
2013-08-26 18:11:39,776.0,53.73,40.0,30.0,24.24
2013-08-26 18:11:59,770.0,53.73,41.0,30.0,24.23
2013-08-26 18:12:04,771.0,53.73,41.0,30.0,24.23
2013-08-26 18:13:44,769.0,53.76,40.0,30.0,24.26
2013-08-26 18:13:54,760.0,53.73,40.0,30.0,24.24
2013-08-26 18:16:04,766.0,53.79,41.0,30.0,24.25
2013-08-26 18:16:09,774.0,53.79,36.0,30.0,24.27
2013-08-26 18:16:19,767.0,53.79,40.0,30.0,24.25
2013-08-26 18:16:24,777.0,53.82,41.0,30.0,24.24
2013-08-26 18:16:44,770.0,53.85,43.0,30.0,24.26
2013-08-26 18:16:54,765.0,53.88,42.0,30.0,24.26
2013-08-26 18:16:59,777.0,53.88,43.0,30.0,24.25
2013-08-26 18:17:04,777.0,53.88,43.0,30.0,24.25
2013-08-26 18:17:29,806.0,53.88,43.0,30.0,24.26
2013-08-26 18:18:24,782.0,53.92,43.0,30.0,24.26
2013-08-26 18:18:29,780.0,53.88,44.0,30.0,24.28
2013-08-26 18:18:49,782.0,53.92,42.0,30.0,24.28
2013-08-26 18:18:59,785.0,53.92,42.0,30.0,24.27
2013-08-26 18:19:04,780.0,53.88,42.0,30.0,24.27
2013-08-26 18:19:14,796.0,53.88,43.0,30.0,24.27
2013-08-26 18:19:24,819.0,53.92,44.0,30.0,24.28
2013-08-26 18:20:09,802.0,53.88,40.0,30.0,24.29
2013-08-26 18:20:14,795.0,53.85,40.0,30.0,24.28
2013-08-26 18:20:19,804.0,53.85,41.0,30.0,24.29
2013-08-26 18:20:24,804.0,53.85,43.0,30.0,24.29
2013-08-26 18:20:34,803.0,53.85,43.0,30.0,24.3
2013-08-26 18:20:39,797.0,53.85,42.0,30.0,24.3
2013-08-26 18:21:04,795.0,53.85,42.0,30.0,24.3
2013-08-26 18:21:14,795.0,53.82,44.0,30.0,24.3
2013-08-26 18:21:34,766.0,53.82,44.0,30.0,24.3
2013-08-26 18:22:49,800.0,53.82,40.0,30.0,24.34
2013-08-26 18:23:04,803.0,53.82,40.0,30.0,24.34
2013-08-26 18:23:14,804.0,53.79,42.0,29.0,24.35
2013-08-26 18:23:24,802.0,53.79,40.0,30.0,24.35
2013-08-26 18:23:34,787.0,53.79,40.0,30.0,24.34
2013-08-26 18:23:40,787.0,53.79,41.0,30.0,24.36
2013-08-26 18:23:44,786.0,53.79,41.0,30.0,24.36
2013-08-26 18:23:49,785.0,53.79,40.0,30.0,24.36
2013-08-26 18:23:59,780.0,53.79,38.0,30.0,24.35
2013-08-26 18:24:59,822.0,53.82,40.0,30.0,24.36
2013-08-26 18:25:19,836.0,53.79,39.0,30.0,24.36
2013-08-26 18:25:29,827.0,53.76,38.0,30.0,24.37
2013-08-26 18:26:09,814.0,53.76,39.0,30.0,24.37
2013-08-26 18:26:24,795.0,53.76,41.0,30.0,24.38
2013-08-26 18:26:39,816.0,53.73,40.0,30.0,24.37
2013-08-26 18:26:44,803.0,53.73,40.0,30.0,24.37
2013-08-26 18:26:59,797.0,53.73,40.0,30.0,24.37
2013-08-26 18:27:19,799.0,53.73,40.0,30.0,24.37
2013-08-26 18:29:04,812.0,53.7,38.0,30.0,24.38
2013-08-26 18:29:29,818.0,53.7,42.0,30.0,24.38
2013-08-26 18:29:44,816.0,53.7,42.0,30.0,24.37
2013-08-26 18:30:04,803.0,53.7,41.0,30.0,24.38
2013-08-26 18:30:09,809.0,53.7,41.0,30.0,24.38
2013-08-26 18:30:29,813.0,53.7,40.0,30.0,24.38
2013-08-26 18:30:34,819.0,53.7,40.0,30.0,24.38
2013-08-26 18:30:39,817.0,53.7,41.0,30.0,24.38
2013-08-26 18:30:54,806.0,53.7,39.0,30.0,24.37
2013-08-26 18:31:19,815.0,53.66,40.0,30.0,24.38
2013-08-26 18:31:29,817.0,53.7,40.0,30.0,24.38
2013-08-26 18:31:39,804.0,53.66,39.0,30.0,24.38
2013-08-26 18:31:54,795.0,53.66,40.0,30.0,24.38
2013-08-26 18:32:04,803.0,53.7,41.0,30.0,24.38
2013-08-26 18:32:14,816.0,53.66,43.0,30.0,24.38
2013-08-26 18:32:49,819.0,53.7,39.0,30.0,24.37
2013-08-26 18:33:04,799.0,53.7,40.0,30.0,24.37
2013-08-26 18:33:34,803.0,53.7,40.0,30.0,24.37
2013-08-26 18:33:49,818.0,53.7,39.0,30.0,24.37
2013-08-26 18:33:59,819.0,53.7,40.0,30.0,24.37
2013-08-26 18:34:24,809.0,53.66,40.0,30.0,24.37
2013-08-26 18:34:34,832.0,53.66,43.0,29.0,24.39
2013-08-26 18:35:04,774.0,53.57,40.0,30.0,24.38
2013-08-26 18:35:34,723.0,53.51,38.0,30.0,24.38
2013-08-26 18:35:49,708.0,53.51,41.0,30.0,24.38
2013-08-26 18:36:09,721.0,53.51,41.0,30.0,24.37
2013-08-26 18:36:14,717.0,53.51,41.0,30.0,24.38
2013-08-26 18:36:44,716.0,53.38,40.0,30.0,24.38
2013-08-26 18:37:24,631.0,53.32,42.0,30.0,24.39
2013-08-26 18:37:29,630.0,53.32,41.0,30.0,24.39
2013-08-26 18:37:34,636.0,53.32,41.0,30.0,24.39
2013-08-26 18:37:39,638.0,53.32,42.0,30.0,24.38
2013-08-26 18:39:29,611.0,53.19,41.0,20.0,24.39
2013-08-26 18:40:54,567.0,53.06,40.0,30.0,24.38
2013-08-26 18:42:29,588.0,53.0,38.0,30.0,24.38
2013-08-26 18:42:54,592.0,52.97,38.0,30.0,24.39
2013-08-26 18:43:29,572.0,52.94,39.0,30.0,24.4
2013-08-26 18:43:39,553.0,52.94,37.0,30.0,24.4
2013-08-26 18:43:49,561.0,52.97,39.0,29.0,24.42
2013-08-26 18:44:09,584.0,52.97,38.0,30.0,24.41
2013-08-26 18:45:04,553.0,52.91,39.0,30.0,24.42
2013-08-26 18:45:29,553.0,52.84,40.0,30.0,24.43
2013-08-26 18:45:59,531.0,52.81,40.0,30.0,24.44
2013-08-26 18:46:14,530.0,52.78,5.0,30.0,24.45
2013-08-26 18:46:29,529.0,52.75,5.0,30.0,24.45
2013-08-26 18:46:49,547.0,52.84,39.0,30.0,24.46
2013-08-26 18:46:54,574.0,52.87,37.0,30.0,24.46
2013-08-26 18:50:49,620.0,52.84,4.0,30.0,24.44
2013-08-26 18:50:59,611.0,52.84,51.0,30.0,24.46
2013-08-26 18:51:19,620.0,52.94,57.0,30.0,24.46
2013-08-26 18:51:39,603.0,52.91,56.0,30.0,24.45
2013-08-26 18:52:34,620.0,52.94,58.0,30.0,24.45
2013-08-26 18:52:54,607.0,52.94,58.0,30.0,24.44
2013-08-26 18:53:01,612.0,52.91,57.0,30.0,24.45
2013-08-26 18:53:09,603.0,52.91,57.0,30.0,24.44
2013-08-26 18:53:59,588.0,52.87,58.0,30.0,24.45
2013-08-26 18:54:09,567.0,52.84,58.0,30.0,24.46
2013-08-26 18:54:14,569.0,52.84,59.0,30.0,24.45
2013-08-26 18:54:24,580.0,52.84,58.0,30.0,24.44
2013-08-26 18:54:39,574.0,52.87,58.0,30.0,24.44
2013-08-26 18:54:54,574.0,52.87,57.0,30.0,24.44
2013-08-26 18:55:09,585.0,52.94,57.0,30.0,24.44
2013-08-26 18:55:34,615.0,53.0,57.0,30.0,24.44
2013-08-26 18:56:09,600.0,53.0,59.0,30.0,24.44
2013-08-26 18:56:14,589.0,53.0,58.0,30.0,24.44
2013-08-26 18:56:24,599.0,53.06,59.0,29.0,24.44
2013-08-26 18:56:29,604.0,53.06,59.0,30.0,24.43
2013-08-26 18:56:54,614.0,53.1,58.0,30.0,24.44
2013-08-26 18:56:59,614.0,53.1,58.0,30.0,24.44
2013-08-26 18:57:19,612.0,53.13,58.0,30.0,24.42
2013-08-26 18:57:29,595.0,53.13,58.0,30.0,24.43
2013-08-26 18:57:44,599.0,53.13,58.0,30.0,24.44
2013-08-26 18:57:54,614.0,53.16,59.0,30.0,24.43
2013-08-26 18:58:04,623.0,53.16,60.0,30.0,24.44
2013-08-26 18:58:19,620.0,53.19,58.0,30.0,24.44
2013-08-26 18:58:34,627.0,53.22,58.0,30.0,24.44
2013-08-26 18:58:59,657.0,53.25,58.0,30.0,24.44
2013-08-26 18:59:19,665.0,53.25,57.0,30.0,24.45
2013-08-26 18:59:34,664.0,53.28,59.0,30.0,24.46
2013-08-26 18:59:59,665.0,53.32,58.0,30.0,24.46
2013-08-26 19:00:04,659.0,53.32,59.0,30.0,24.46
2013-08-26 19:00:09,659.0,53.32,59.0,30.0,24.47
2013-08-26 19:00:14,657.0,53.32,59.0,30.0,24.47
2013-08-26 19:00:29,647.0,53.32,60.0,30.0,24.47
