date,co2,humidity,light,pir,temperature
2013-08-27 07:05:15,389.0,50.03,2.0,0.0,24.5
2013-08-27 07:46:59,394.0,50.06,3.0,0.0,24.49
2013-08-27 08:15:16,398.0,50.26,3.0,0.0,24.49
2013-08-27 08:29:19,392.0,50.35,3.0,0.0,24.49
2013-08-27 08:43:49,383.0,50.42,3.0,0.0,24.49
2013-08-27 09:25:37,376.0,50.64,2.0,0.0,24.5
2013-08-27 09:39:58,386.0,50.61,3.0,0.0,24.52
2013-08-27 10:23:38,383.0,49.97,2.0,0.0,24.5
2013-08-27 10:37:57,381.0,49.61,2.0,0.0,24.5
2013-08-27 11:05:55,392.0,48.84,3.0,0.0,24.48
2013-08-27 11:20:15,389.0,48.48,4.0,0.0,24.46
2013-08-27 11:48:27,383.0,47.93,4.0,0.0,24.45
2013-08-27 12:16:05,373.0,47.64,2.0,0.0,24.42
2013-08-27 12:26:17,394.0,47.6,3.0,0.0,24.42
2013-08-27 12:40:26,386.0,47.64,3.0,0.0,24.42
2013-08-27 12:54:30,381.0,47.64,3.0,0.0,24.41
2013-08-27 13:08:45,389.0,47.6,3.0,0.0,24.41
2013-08-27 13:36:27,381.0,47.99,3.0,0.0,24.39
2013-08-27 13:49:40,389.0,48.19,3.0,0.0,24.38
2013-08-27 14:02:17,380.0,48.35,3.0,0.0,24.4
2013-08-27 14:29:25,395.0,48.64,3.0,0.0,24.4
2013-08-27 14:43:50,391.0,48.84,3.0,0.0,24.39
2013-08-27 15:11:30,389.0,49.16,3.0,0.0,24.41
2013-08-27 15:25:07,389.0,49.29,2.0,0.0,24.41
2013-08-27 15:38:36,391.0,49.42,2.0,0.0,24.4
2013-08-27 15:52:47,394.0,49.58,3.0,0.0,24.4
2013-08-27 16:06:47,396.0,49.68,3.0,0.0,24.4
2013-08-27 16:21:04,394.0,49.81,3.0,0.0,24.42
2013-08-27 16:26:34,397.0,49.87,1.0,0.0,24.42
2013-08-27 16:35:36,389.0,49.97,3.0,0.0,24.42
2013-08-27 16:50:36,405.0,50.06,4.0,0.0,24.43
2013-08-27 17:33:57,410.0,50.39,2.0,0.0,24.46
2013-08-27 18:02:08,405.0,50.55,3.0,0.0,24.46
2013-08-27 23:23:02,509.0,51.83,3.0,0.0,24.65
2013-08-29 00:26:43,501.0,55.14,3.0,0.0,24.31
2013-08-29 02:29:53,408.0,55.51,3.0,0.0,24.34
2013-08-29 02:42:03,396.0,55.58,3.0,0.0,24.33
2013-08-29 02:54:43,396.0,55.64,2.0,0.0,24.32
2013-08-29 03:06:13,394.0,55.83,3.0,0.0,24.32
2013-08-29 03:46:02,386.0,56.08,3.0,0.0,24.3
2013-08-29 05:05:42,389.0,56.51,3.0,0.0,24.19
2013-08-29 05:30:22,386.0,56.7,2.0,0.0,24.15
2013-08-29 06:08:02,394.0,56.88,3.0,0.0,24.1
2013-08-29 06:44:52,393.0,57.07,3.0,0.0,24.05
2013-08-29 08:49:32,386.0,57.44,3.0,0.0,23.89
2013-08-29 09:02:02,394.0,57.41,2.0,0.0,23.87
2013-08-29 09:14:42,383.0,57.31,3.0,0.0,23.85
2013-08-29 09:51:22,381.0,57.38,3.0,0.0,23.82
2013-08-29 09:51:41,378.0,57.38,2.0,0.0,23.81
2013-08-29 09:57:41,381.0,57.35,3.0,0.0,23.8
2013-08-29 09:57:51,386.0,57.35,4.0,0.0,23.8
2013-08-29 09:58:31,375.0,57.35,2.0,0.0,23.8
2013-08-29 09:58:51,394.0,57.35,3.0,0.0,23.8
2013-08-29 09:59:11,391.0,57.35,3.0,0.0,23.8
2013-08-29 09:59:31,385.0,57.35,4.0,0.0,23.8
2013-08-29 09:59:51,381.0,57.38,4.0,0.0,23.8
2013-08-29 10:00:01,383.0,57.35,3.0,0.0,23.8
2013-08-29 10:00:31,392.0,57.38,3.0,0.0,23.8
2013-08-29 10:01:11,386.0,57.38,3.0,0.0,23.81
2013-08-29 10:01:21,386.0,57.38,4.0,0.0,23.81
2013-08-29 10:01:31,386.0,57.35,5.0,0.0,23.8
2013-08-29 10:01:51,389.0,57.38,2.0,0.0,23.8
2013-08-29 10:02:11,389.0,57.38,3.0,0.0,23.79
2013-08-29 10:02:21,383.0,57.38,3.0,0.0,23.8
2013-08-29 10:02:41,386.0,57.38,3.0,0.0,23.8
2013-08-29 10:02:51,386.0,57.38,3.0,0.0,23.79
2013-08-29 10:03:01,394.0,57.38,0.0,0.0,23.79
2013-08-29 10:03:11,389.0,57.38,3.0,0.0,23.8
2013-08-29 10:03:21,386.0,57.35,3.0,0.0,23.79
2013-08-29 10:03:31,386.0,57.38,3.0,0.0,23.8
2013-08-29 10:03:41,386.0,57.35,4.0,0.0,23.8
2013-08-29 10:03:51,383.0,57.35,3.0,0.0,23.8
2013-08-29 10:04:01,375.0,57.35,3.0,0.0,23.79
2013-08-29 10:04:21,395.0,57.35,3.0,0.0,23.81
2013-08-29 10:04:31,391.0,57.35,4.0,0.0,23.81
2013-08-29 10:04:41,389.0,57.38,3.0,0.0,23.8
2013-08-29 10:04:51,397.0,57.35,3.0,0.0,23.78
2013-08-29 10:05:01,391.0,57.35,2.0,0.0,23.78
2013-08-29 10:05:11,389.0,57.38,3.0,0.0,23.8
2013-08-29 10:05:21,388.0,57.35,4.0,0.0,23.8
2013-08-29 10:05:31,384.0,57.35,3.0,0.0,23.8
2013-08-29 10:05:41,389.0,57.35,2.0,0.0,23.8
2013-08-29 10:05:51,397.0,57.35,3.0,0.0,23.78
2013-08-29 10:06:01,394.0,57.35,3.0,0.0,23.79
2013-08-29 10:06:11,394.0,57.35,4.0,0.0,23.79
2013-08-29 10:06:21,391.0,57.35,3.0,0.0,23.79
2013-08-29 10:06:31,388.0,57.35,3.0,0.0,23.79
2013-08-29 10:06:41,378.0,57.35,3.0,0.0,23.79
2013-08-29 10:06:51,376.0,57.35,3.0,0.0,23.8
2013-08-29 10:07:01,378.0,57.35,2.0,0.0,23.79
2013-08-29 10:07:11,386.0,57.35,2.0,0.0,23.8
2013-08-29 10:07:21,386.0,57.35,3.0,0.0,23.79
2013-08-29 10:07:31,378.0,57.35,4.0,0.0,23.79
2013-08-29 10:07:51,376.0,57.35,3.0,0.0,23.8
2013-08-29 10:08:01,375.0,57.31,2.0,0.0,23.8
2013-08-29 10:08:11,386.0,57.35,4.0,0.0,23.78
2013-08-29 10:08:31,386.0,57.35,4.0,0.0,23.79
2013-08-29 10:08:41,392.0,57.35,3.0,0.0,23.78
2013-08-29 10:08:51,389.0,57.35,4.0,0.0,23.8
2013-08-29 10:09:11,378.0,57.31,3.0,0.0,23.78
2013-08-29 10:09:21,384.0,57.35,4.0,0.0,23.78
2013-08-29 10:09:31,381.0,57.35,1.0,0.0,23.78
2013-08-29 10:09:41,383.0,57.35,3.0,0.0,23.78
2013-08-29 10:09:51,383.0,57.31,1.0,0.0,23.79
2013-08-29 10:10:01,386.0,57.35,2.0,0.0,23.79
2013-08-29 10:10:11,383.0,57.35,4.0,0.0,23.78
2013-08-29 10:10:21,382.0,57.35,2.0,0.0,23.78
2013-08-29 10:10:31,384.0,57.35,0.0,0.0,23.78
2013-08-29 10:10:41,382.0,57.31,2.0,0.0,23.78
2013-08-29 10:10:51,389.0,57.35,3.0,0.0,23.78
2013-08-29 10:11:01,387.0,57.35,3.0,0.0,23.78
2013-08-29 10:11:11,378.0,57.31,2.0,0.0,23.78
2013-08-29 10:11:21,380.0,57.35,2.0,0.0,23.79
2013-08-29 10:11:31,381.0,57.31,0.0,0.0,23.79
2013-08-29 10:11:41,373.0,57.31,3.0,0.0,23.79
2013-08-29 10:11:51,384.0,57.31,2.0,0.0,23.78
2013-08-29 10:12:01,383.0,57.31,2.0,0.0,23.77
2013-08-29 10:12:11,395.0,57.31,2.0,0.0,23.78
2013-08-29 10:12:21,401.0,57.31,3.0,0.0,23.78
2013-08-29 10:12:31,392.0,57.31,3.0,0.0,23.78
2013-08-29 10:12:41,389.0,57.31,4.0,0.0,23.78
2013-08-29 10:12:51,383.0,57.31,2.0,0.0,23.78
2013-08-29 10:13:01,386.0,57.31,3.0,0.0,23.78
2013-08-29 10:13:11,376.0,57.31,3.0,0.0,23.79
2013-08-29 10:13:21,373.0,57.31,2.0,0.0,23.79
2013-08-29 10:13:31,373.0,57.31,3.0,0.0,23.79
2013-08-29 10:13:41,379.0,57.31,1.0,0.0,23.78
2013-08-29 10:13:51,389.0,57.31,3.0,0.0,23.77
2013-08-29 10:14:01,394.0,57.31,2.0,0.0,23.78
2013-08-29 10:14:11,395.0,57.31,3.0,0.0,23.77
2013-08-29 10:14:21,382.0,57.31,4.0,0.0,23.78
2013-08-29 10:14:31,378.0,57.31,3.0,0.0,23.78
2013-08-29 10:14:41,391.0,57.31,3.0,0.0,23.78
2013-08-29 10:14:51,394.0,57.31,3.0,0.0,23.79
2013-08-29 10:15:01,386.0,57.31,3.0,0.0,23.78
2013-08-29 10:15:11,383.0,57.31,3.0,0.0,23.77
2013-08-29 10:15:21,388.0,57.31,3.0,0.0,23.78
2013-08-29 10:15:31,373.0,57.31,3.0,0.0,23.78
2013-08-29 10:15:41,378.0,57.31,2.0,0.0,23.78
2013-08-29 10:15:51,386.0,57.31,1.0,0.0,23.79
2013-08-29 10:16:01,394.0,57.31,2.0,0.0,23.78
2013-08-29 10:16:11,386.0,57.31,3.0,0.0,23.77
2013-08-29 10:16:21,386.0,57.31,2.0,0.0,23.78
2013-08-29 10:16:31,386.0,57.31,3.0,0.0,23.77
2013-08-29 10:16:41,375.0,57.31,3.0,0.0,23.78
2013-08-29 10:16:51,378.0,57.28,1.0,0.0,23.78
2013-08-29 10:17:01,373.0,57.31,3.0,0.0,23.78
2013-08-29 10:17:11,386.0,57.31,3.0,0.0,23.78
2013-08-29 10:17:21,383.0,57.31,3.0,0.0,23.78
2013-08-29 10:17:31,378.0,57.31,3.0,0.0,23.77
2013-08-29 10:17:41,367.0,57.31,3.0,0.0,23.78
2013-08-29 10:17:51,378.0,57.31,3.0,0.0,23.78
2013-08-29 10:18:01,386.0,57.31,3.0,0.0,23.78
2013-08-29 10:18:11,381.0,57.28,4.0,0.0,23.78
2013-08-29 10:18:21,386.0,57.28,4.0,0.0,23.77
2013-08-29 10:18:31,389.0,57.28,3.0,0.0,23.77
2013-08-29 10:18:41,389.0,57.31,2.0,0.0,23.76
2013-08-29 10:18:51,386.0,57.28,4.0,0.0,23.77
2013-08-29 10:19:01,389.0,57.31,4.0,0.0,23.77
2013-08-29 10:19:11,386.0,57.31,4.0,0.0,23.76
2013-08-29 10:19:21,383.0,57.28,3.0,0.0,23.78
2013-08-29 10:19:31,381.0,57.31,4.0,0.0,23.78
2013-08-29 10:19:41,378.0,57.31,3.0,0.0,23.76
2013-08-29 10:19:51,381.0,57.31,4.0,0.0,23.77
2013-08-29 10:20:01,381.0,57.31,3.0,0.0,23.77
2013-08-29 10:20:11,389.0,57.31,2.0,0.0,23.78
2013-08-29 10:20:21,395.0,57.31,2.0,0.0,23.77
2013-08-29 10:20:31,384.0,57.31,2.0,0.0,23.77
2013-08-29 10:20:41,370.0,57.31,3.0,0.0,23.77
2013-08-29 10:20:51,378.0,57.31,3.0,0.0,23.77
2013-08-29 10:21:01,394.0,57.31,2.0,0.0,23.77
2013-08-29 10:21:11,395.0,57.31,4.0,0.0,23.76
2013-08-29 10:21:21,392.0,57.31,3.0,0.0,23.76
2013-08-29 10:21:31,386.0,57.31,2.0,0.0,23.77
2013-08-29 10:21:41,384.0,57.31,2.0,0.0,23.76
2013-08-29 10:21:51,384.0,57.31,2.0,0.0,23.78
2013-08-29 10:22:01,378.0,57.31,2.0,0.0,23.76
2013-08-29 10:22:11,381.0,57.31,2.0,0.0,23.77
2013-08-29 10:22:21,384.0,57.31,2.0,0.0,23.77
2013-08-29 10:22:31,378.0,57.31,2.0,0.0,23.77
2013-08-29 10:22:41,375.0,57.31,3.0,0.0,23.78
2013-08-29 10:22:51,392.0,57.31,2.0,0.0,23.77
2013-08-29 10:23:01,378.0,57.31,2.0,0.0,23.76
2013-08-29 10:23:11,378.0,57.31,3.0,0.0,23.76
2013-08-29 10:23:21,386.0,57.31,3.0,0.0,23.76
2013-08-29 10:23:31,401.0,57.31,2.0,0.0,23.77
2013-08-29 10:23:41,389.0,57.31,3.0,0.0,23.77
2013-08-29 10:23:51,375.0,57.31,3.0,0.0,23.76
2013-08-29 10:24:01,375.0,57.31,4.0,0.0,23.77
2013-08-29 10:24:11,383.0,57.31,4.0,0.0,23.78
2013-08-29 10:24:21,378.0,57.31,4.0,0.0,23.76
2013-08-29 10:24:31,370.0,57.31,3.0,0.0,23.77
2013-08-29 10:24:41,378.0,57.31,2.0,0.0,23.76
2013-08-29 10:24:51,381.0,57.31,3.0,0.0,23.76
2013-08-29 10:25:01,392.0,57.31,3.0,0.0,23.76
2013-08-29 10:25:21,388.0,57.31,2.0,0.0,23.77
2013-08-29 10:25:31,378.0,57.31,2.0,0.0,23.76
2013-08-29 10:25:41,381.0,57.31,3.0,0.0,23.76
2013-08-29 10:25:51,378.0,57.35,2.0,0.0,23.76
2013-08-29 10:26:01,383.0,57.31,3.0,0.0,23.76
2013-08-29 10:26:11,392.0,57.31,3.0,0.0,23.76
2013-08-29 10:26:21,386.0,57.31,2.0,0.0,23.76
2013-08-29 10:26:31,378.0,57.31,3.0,0.0,23.77
2013-08-29 10:26:41,373.0,57.31,4.0,0.0,23.77
2013-08-29 10:26:51,373.0,57.31,4.0,0.0,23.76
2013-08-29 10:27:01,381.0,57.35,3.0,0.0,23.76
2013-08-29 10:27:11,383.0,57.35,2.0,0.0,23.76
2013-08-29 10:27:21,384.0,57.31,3.0,0.0,23.76
2013-08-29 10:27:31,379.0,57.35,4.0,0.0,23.76
2013-08-29 10:27:41,381.0,57.35,2.0,0.0,23.76
2013-08-29 10:27:51,384.0,57.35,4.0,0.0,23.76
2013-08-29 10:28:01,386.0,57.35,3.0,0.0,23.76
2013-08-29 10:28:11,373.0,57.31,2.0,0.0,23.76
2013-08-29 10:28:21,367.0,57.35,3.0,0.0,23.76
2013-08-29 10:28:31,376.0,57.35,3.0,0.0,23.76
2013-08-29 10:28:42,378.0,57.35,2.0,0.0,23.76
2013-08-29 10:28:51,384.0,57.35,3.0,0.0,23.76
2013-08-29 10:29:01,384.0,57.35,3.0,0.0,23.76
2013-08-29 10:29:11,386.0,57.35,3.0,0.0,23.77
2013-08-29 10:29:21,381.0,57.35,4.0,0.0,23.74
2013-08-29 10:29:31,376.0,57.35,4.0,0.0,23.76
2013-08-29 10:29:41,367.0,57.35,4.0,0.0,23.76
2013-08-29 10:29:51,371.0,57.35,4.0,0.0,23.76
2013-08-29 10:30:01,378.0,57.35,4.0,0.0,23.77
2013-08-29 10:30:11,380.0,57.38,4.0,0.0,23.77
2013-08-29 10:30:21,386.0,57.35,4.0,0.0,23.75
2013-08-29 10:30:31,374.0,57.38,4.0,0.0,23.75
2013-08-29 10:30:41,381.0,57.35,3.0,0.0,23.77
2013-08-29 10:30:51,389.0,57.35,3.0,0.0,23.76
2013-08-29 10:31:01,394.0,57.38,3.0,0.0,23.76
2013-08-29 10:31:11,381.0,57.38,3.0,0.0,23.76
2013-08-29 10:31:21,394.0,57.38,3.0,0.0,23.76
2013-08-29 10:31:31,394.0,57.38,2.0,0.0,23.75
2013-08-29 10:31:41,385.0,57.38,3.0,0.0,23.75
2013-08-29 10:31:51,373.0,57.38,4.0,0.0,23.76
2013-08-29 10:32:01,373.0,57.38,4.0,0.0,23.76
2013-08-29 10:32:11,381.0,57.38,3.0,0.0,23.76
2013-08-29 10:32:21,386.0,57.41,3.0,0.0,23.75
2013-08-29 10:32:31,381.0,57.41,2.0,0.0,23.76
2013-08-29 10:32:41,385.0,57.38,2.0,0.0,23.76
2013-08-29 10:32:51,381.0,57.41,3.0,0.0,23.75
2013-08-29 10:33:01,378.0,57.41,5.0,0.0,23.75
2013-08-29 10:33:11,383.0,57.41,3.0,0.0,23.75
2013-08-29 10:33:21,386.0,57.41,3.0,0.0,23.75
2013-08-29 10:33:31,386.0,57.41,2.0,0.0,23.75
2013-08-29 10:33:41,388.0,57.41,3.0,0.0,23.75
2013-08-29 10:33:51,386.0,57.41,3.0,0.0,23.75
2013-08-29 10:34:01,386.0,57.41,2.0,0.0,23.75
2013-08-29 10:34:11,394.0,57.41,4.0,0.0,23.75
2013-08-29 10:34:21,397.0,57.44,4.0,0.0,23.76
2013-08-29 10:34:31,393.0,57.41,2.0,0.0,23.76
2013-08-29 10:34:41,385.0,57.44,3.0,0.0,23.74
2013-08-29 10:34:51,392.0,57.44,3.0,0.0,23.75
2013-08-29 10:35:01,398.0,57.41,3.0,0.0,23.75
2013-08-29 10:35:11,395.0,57.44,3.0,0.0,23.76
2013-08-29 10:35:31,389.0,57.44,3.0,0.0,23.76
2013-08-29 10:35:41,393.0,57.44,5.0,0.0,23.76
2013-08-29 10:35:51,383.0,57.44,4.0,0.0,23.75
2013-08-29 10:36:01,386.0,57.44,4.0,0.0,23.75
2013-08-29 10:36:11,375.0,57.44,3.0,0.0,23.75
2013-08-29 10:36:21,378.0,57.44,3.0,0.0,23.74
2013-08-29 10:36:31,389.0,57.44,3.0,0.0,23.76
2013-08-29 10:36:41,394.0,57.44,3.0,0.0,23.75
2013-08-29 10:36:51,396.0,57.44,3.0,0.0,23.76
2013-08-29 10:37:01,394.0,57.44,3.0,0.0,23.74
2013-08-29 10:37:11,394.0,57.44,3.0,0.0,23.75
2013-08-29 10:37:21,389.0,57.44,4.0,0.0,23.74
2013-08-29 10:37:31,383.0,57.44,3.0,0.0,23.74
2013-08-29 10:37:41,385.0,57.44,3.0,0.0,23.75
2013-08-29 10:37:51,386.0,57.44,3.0,0.0,23.75
2013-08-29 10:38:01,383.0,57.47,4.0,0.0,23.76
2013-08-29 10:38:11,389.0,57.47,4.0,0.0,23.74
2013-08-29 10:38:21,392.0,57.47,3.0,0.0,23.75
2013-08-29 10:38:31,386.0,57.47,2.0,0.0,23.76
2013-08-29 10:38:41,381.0,57.47,4.0,0.0,23.74
2013-08-29 10:38:51,386.0,57.44,4.0,0.0,23.75
2013-08-29 10:39:01,383.0,57.47,3.0,0.0,23.75
2013-08-29 10:39:11,381.0,57.44,3.0,0.0,23.74
2013-08-29 10:39:21,384.0,57.44,5.0,0.0,23.76
2013-08-29 10:39:31,378.0,57.47,3.0,0.0,23.75
2013-08-29 10:39:41,373.0,57.44,3.0,0.0,23.75
2013-08-29 10:39:51,366.0,57.47,2.0,0.0,23.74
2013-08-29 10:40:01,378.0,57.44,2.0,0.0,23.76
2013-08-29 10:40:11,381.0,57.44,3.0,0.0,23.74
2013-08-29 10:40:21,386.0,57.47,1.0,0.0,23.74
2013-08-29 10:40:31,378.0,57.44,3.0,0.0,23.76
2013-08-29 10:40:41,373.0,57.44,2.0,0.0,23.74
2013-08-29 10:40:51,378.0,57.44,3.0,0.0,23.73
2013-08-29 10:41:01,386.0,57.44,4.0,0.0,23.74
2013-08-29 10:41:11,383.0,57.44,0.0,0.0,23.74
2013-08-29 10:41:21,394.0,57.44,2.0,0.0,23.74
2013-08-29 10:41:31,394.0,57.44,3.0,0.0,23.74
2013-08-29 10:41:41,381.0,57.44,4.0,0.0,23.75
2013-08-29 10:41:51,378.0,57.44,3.0,0.0,23.75
2013-08-29 10:42:01,386.0,57.44,4.0,0.0,23.74
2013-08-29 10:42:11,381.0,57.44,4.0,0.0,23.74
2013-08-29 10:42:21,382.0,57.44,5.0,0.0,23.74
2013-08-29 10:42:31,389.0,57.44,4.0,0.0,23.75
2013-08-29 10:42:41,394.0,57.44,4.0,0.0,23.74
2013-08-29 10:42:51,384.0,57.44,3.0,0.0,23.74
2013-08-29 10:43:01,381.0,57.44,1.0,0.0,23.74
2013-08-29 10:43:11,381.0,57.44,3.0,0.0,23.75
2013-08-29 10:43:21,383.0,57.44,3.0,0.0,23.74
2013-08-29 10:43:31,373.0,57.44,3.0,0.0,23.74
2013-08-29 10:43:41,373.0,57.44,3.0,0.0,23.73
2013-08-29 10:43:51,381.0,57.44,4.0,0.0,23.74
2013-08-29 10:44:01,386.0,57.44,4.0,0.0,23.74
2013-08-29 10:44:11,381.0,57.44,5.0,0.0,23.74
2013-08-29 10:44:21,381.0,57.44,4.0,0.0,23.74
2013-08-29 10:44:31,380.0,57.41,3.0,0.0,23.74
2013-08-29 10:44:41,381.0,57.41,5.0,0.0,23.75
2013-08-29 10:44:51,381.0,57.41,3.0,0.0,23.75
2013-08-29 10:45:01,378.0,57.41,4.0,0.0,23.74
2013-08-29 10:45:11,378.0,57.41,2.0,0.0,23.74
2013-08-29 10:45:21,386.0,57.38,0.0,0.0,23.74
2013-08-29 10:45:31,381.0,57.38,2.0,0.0,23.74
2013-08-29 10:45:41,389.0,57.38,2.0,0.0,23.74
2013-08-29 10:45:51,391.0,57.41,3.0,0.0,23.73
2013-08-29 10:46:01,392.0,57.38,4.0,0.0,23.74
2013-08-29 10:46:11,375.0,57.38,3.0,0.0,23.74
2013-08-29 10:46:21,375.0,57.38,4.0,0.0,23.74
2013-08-29 10:46:31,384.0,57.38,3.0,0.0,23.73
2013-08-29 10:46:41,389.0,57.38,3.0,0.0,23.74
2013-08-29 10:46:51,392.0,57.38,2.0,0.0,23.73
2013-08-29 10:47:01,392.0,57.38,3.0,0.0,23.74
2013-08-29 10:47:11,386.0,57.38,4.0,0.0,23.74
2013-08-29 10:47:21,391.0,57.38,4.0,0.0,23.74
2013-08-29 10:47:31,387.0,57.38,2.0,0.0,23.74
2013-08-29 10:47:41,392.0,57.38,3.0,0.0,23.72
2013-08-29 10:47:51,396.0,57.38,4.0,0.0,23.74
2013-08-29 10:48:01,394.0,57.35,4.0,0.0,23.74
2013-08-29 10:48:11,378.0,57.38,0.0,0.0,23.73
2013-08-29 10:48:21,376.0,57.35,1.0,0.0,23.74
2013-08-29 10:48:31,375.0,57.35,3.0,0.0,23.73
2013-08-29 10:48:41,383.0,57.35,4.0,0.0,23.73
2013-08-29 10:48:51,381.0,57.35,2.0,0.0,23.73
2013-08-29 10:49:01,373.0,57.35,3.0,0.0,23.73
2013-08-29 10:49:11,375.0,57.35,3.0,0.0,23.72
2013-08-29 10:49:21,386.0,57.35,4.0,0.0,23.73
